team_picks,opponent_picks,picked_hero,win,match_id,start_time,patch_id
"[56, 120, 63, 49, 60]","[48, 27, 7, 58, 96]",63,1,3935067496,1528215212,35
"[74, 14, 77, 104, 33]","[17, 5, 56, 101, 18]",77,0,3935147727,1528218265,35
"[49, 99, 23, 68, 44]","[30, 48, 104, 21, 20]",49,1,3935895372,1528265498,35
"[57, 99, 7, 101, 93]","[76, 32, 104, 72, 87]",99,0,3935941617,1528267813,35
"[64, 48, 22, 2, 75]","[25, 6, 68, 83, 44]",48,1,3936510249,1528290596,35
"[20, 60, 85, 35, 48]","[30, 2, 27, 8, 63]",48,0,3936587694,1528293017,35
"[14, 17, 108, 35, 6]","[44, 59, 21, 20, 39]",6,1,3939871072,1528456576,35
"[6, 21, 56, 4, 11]","[70, 95, 12, 84, 104]",6,0,3940744971,1528484427,35
"[21, 1, 27, 2, 93]","[39, 114, 6, 29, 5]",1,0,3942998269,1528581801,35
"[41, 100, 87, 44, 42]","[95, 102, 1, 35, 112]",41,1,3943034844,1528584145,35
"[46, 21, 6, 31, 5]","[14, 44, 87, 108, 35]",6,0,3943239876,1528598138,36
"[23, 81, 90, 93, 16]","[44, 42, 34, 35, 2]",81,1,3943278207,1528600314,36
"[112, 9, 95, 28, 59]","[31, 47, 70, 104, 93]",28,1,3944671273,1528646365,36
"[81, 4, 27, 23, 12]","[48, 114, 56, 101, 38]",81,0,3944764386,1528649596,36
"[17, 105, 21, 75, 42]","[4, 1, 56, 14, 70]",42,0,3944828933,1528651997,36
"[58, 100, 70, 22, 2]","[50, 75, 8, 44, 97]",58,1,3945342500,1528681909,36
"[68, 108, 67, 62, 63]","[85, 73, 38, 74, 42]",67,1,3945393908,1528685372,36
"[94, 21, 36, 59, 25]","[32, 46, 84, 99, 8]",94,0,3945433702,1528687938,36
"[14, 81, 77, 56, 88]","[109, 42, 21, 113, 41]",56,1,3946752209,1528737264,36
"[105, 23, 93, 42, 101]","[47, 32, 2, 35, 103]",93,1,3951431443,1528957018,36
"[120, 65, 85, 16, 56]","[93, 7, 11, 114, 84]",56,0,3951487167,1528959704,36
"[42, 71, 49, 22, 21]","[67, 44, 23, 2, 98]",71,0,3952340626,1528989167,36
"[44, 83, 19, 81, 77]","[60, 18, 96, 12, 59]",44,1,3952428578,1528992280,36
"[74, 5, 32, 93, 4]","[30, 6, 21, 111, 1]",32,1,3953544258,1529053076,36
"[12, 38, 90, 87, 82]","[62, 35, 67, 81, 48]",38,0,3954489033,1529084376,36
"[93, 5, 56, 51, 59]","[94, 6, 45, 73, 64]",59,1,3954604330,1529089611,36
"[70, 59, 88, 8, 56]","[67, 33, 58, 75, 42]",88,1,3954687680,1529093880,36
"[93, 7, 87, 59, 99]","[53, 44, 73, 83, 46]",93,1,3954806727,1529100741,36
"[99, 12, 110, 47, 59]","[56, 104, 29, 85, 63]",47,0,3956808185,1529184503,36
"[57, 59, 60, 81, 6]","[22, 40, 88, 101, 104]",6,1,3957688004,1529227562,36
"[93, 32, 19, 45, 71]","[11, 48, 110, 12, 33]",32,1,3957777752,1529230631,36
"[76, 99, 60, 91, 53]","[19, 84, 59, 1, 35]",76,0,3957937617,1529235975,36
"[47, 16, 57, 94, 92]","[100, 49, 10, 90, 68]",47,0,3957997031,1529237851,36
"[79, 47, 21, 114, 45]","[57, 9, 20, 52, 38]",114,0,3958909267,1529271964,36
"[54, 74, 40, 109, 110]","[81, 33, 2, 93, 11]",54,1,3958953919,1529275118,36
"[78, 20, 89, 94, 14]","[83, 63, 106, 62, 4]",89,0,3959259091,1529296701,36
"[72, 13, 89, 23, 114]","[43, 35, 41, 32, 86]",89,1,3959302008,1529299041,36
"[101, 99, 11, 67, 71]","[23, 12, 87, 97, 46]",11,1,3961224079,1529393604,36
"[27, 81, 44, 25, 56]","[2, 26, 9, 71, 15]",81,0,3961974381,1529422637,36
"[97, 32, 94, 76, 36]","[70, 14, 62, 30, 74]",76,1,3963275494,1529497484,36
"[14, 101, 5, 4, 35]","[74, 94, 33, 84, 41]",4,1,3963829690,1529517547,36
"[89, 41, 74, 20, 4]","[14, 48, 31, 71, 56]",4,0,3963882010,1529520204,36
"[59, 41, 11, 50, 42]","[79, 104, 83, 101, 54]",42,1,3963934026,1529522929,36
"[62, 4, 32, 74, 98]","[36, 22, 82, 2, 81]",4,0,3968204136,1529741597,36
"[30, 4, 110, 96, 74]","[84, 37, 8, 2, 106]",4,1,3968600426,1529755603,36
"[67, 33, 20, 104, 7]","[71, 44, 61, 119, 6]",67,1,3969174521,1529772982,36
"[80, 48, 62, 99, 64]","[12, 30, 76, 100, 88]",62,0,3969399020,1529782469,36
"[102, 35, 87, 6, 10]","[22, 23, 27, 21, 93]",6,0,3970402161,1529833619,37
"[101, 108, 68, 6, 46]","[5, 119, 96, 56, 1]",108,1,3970899283,1529849789,37
"[44, 5, 53, 93, 99]","[21, 14, 105, 27, 95]",93,0,3971321547,1529865921,37
"[119, 7, 10, 94, 78]","[8, 32, 15, 89, 41]",94,1,3971437025,1529871758,37
"[75, 113, 30, 85, 62]","[37, 8, 56, 6, 18]",113,0,3971466535,1529873434,37
"[3, 98, 35, 41, 31]","[39, 6, 37, 63, 38]",41,0,3971514124,1529876378,37
"[22, 49, 70, 29, 90]","[52, 48, 7, 15, 53]",22,1,3972828595,1529943826,37
"[7, 64, 73, 17, 8]","[25, 82, 1, 2, 91]",8,1,3972948780,1529948932,37
"[81, 67, 86, 71, 76]","[106, 88, 27, 114, 28]",76,1,3973018545,1529952315,37
"[79, 98, 80, 21, 44]","[64, 119, 15, 8, 5]",44,1,3973068401,1529954943,37
"[41, 84, 32, 11, 5]","[2, 109, 35, 110, 7]",11,0,3974295252,1530022514,37
"[3, 59, 19, 67, 106]","[35, 14, 46, 60, 76]",67,0,3976125159,1530113007,37
"[35, 52, 4, 79, 11]","[6, 83, 39, 16, 73]",4,0,3976235645,1530117493,37
"[94, 114, 30, 67, 22]","[35, 59, 71, 41, 95]",67,1,3977440931,1530187066,37
"[17, 6, 30, 32, 42]","[95, 108, 34, 49, 63]",42,1,3977515474,1530189591,37
"[11, 6, 71, 4, 10]","[21, 104, 36, 41, 14]",6,1,3978038179,1530208279,37
"[36, 4, 74, 14, 28]","[7, 68, 10, 71, 101]",4,1,3978096664,1530211204,37
"[17, 44, 67, 90, 97]","[12, 113, 110, 27, 14]",67,1,3978263879,1530220657,37
"[14, 56, 104, 73, 41]","[86, 71, 35, 36, 102]",56,0,3978311544,1530223929,37
"[99, 26, 42, 22, 52]","[5, 84, 104, 35, 81]",42,1,3979970875,1530302211,37
"[6, 64, 79, 84, 58]","[120, 17, 100, 14, 26]",6,0,3983838919,1530477277,37
"[22, 44, 4, 20, 36]","[2, 26, 11, 10, 53]",4,1,3983897142,1530480971,37
"[59, 88, 119, 75, 67]","[114, 2, 60, 45, 12]",67,0,3983929223,1530483215,37
"[94, 25, 20, 17, 41]","[78, 31, 84, 10, 63]",20,1,3983968793,1530486514,37
"[42, 5, 44, 101, 4]","[18, 14, 73, 30, 49]",4,1,3984000499,1530489412,37
"[89, 88, 39, 34, 62]","[119, 23, 73, 11, 29]",89,0,3984042804,1530493344,37
"[110, 119, 13, 30, 70]","[107, 35, 108, 105, 20]",70,0,4002201714,1531413886,37
"[21, 95, 56, 42, 32]","[93, 70, 36, 11, 44]",56,1,4004074348,1531511812,37
"[71, 4, 56, 81, 58]","[18, 5, 99, 2, 30]",81,0,4182373207,1540269097,38
"[70, 36, 99, 44, 58]","[93, 74, 2, 14, 42]",70,0,4182407431,1540271605,38
"[7, 41, 104, 81, 23]","[43, 71, 108, 36, 114]",41,0,4185005453,1540410740,38
"[48, 114, 17, 93, 50]","[88, 101, 108, 7, 120]",93,1,4187798956,1540568729,38
"[41, 90, 119, 67, 82]","[83, 19, 59, 4, 113]",67,1,4189130026,1540628902,38
"[83, 2, 1, 94, 90]","[33, 22, 69, 93, 62]",94,0,4189370859,1540637391,38
"[93, 87, 4, 92, 76]","[35, 36, 54, 71, 75]",92,0,4189427012,1540639239,38
"[93, 3, 83, 88, 12]","[99, 11, 34, 95, 5]",12,1,4189500429,1540641728,38
"[16, 1, 75, 59, 26]","[41, 30, 53, 106, 25]",16,1,4189943805,1540655476,38
"[74, 49, 71, 25, 59]","[14, 23, 1, 120, 46]",59,1,4190201508,1540664875,38
"[81, 18, 50, 22, 100]","[17, 70, 63, 2, 75]",81,0,4190256058,1540667248,38
"[16, 71, 63, 59, 41]","[53, 100, 96, 11, 103]",59,1,4191858503,1540741313,38
"[47, 63, 6, 83, 28]","[4, 25, 5, 2, 110]",6,1,4197738469,1541073080,38
"[1, 64, 12, 100, 10]","[35, 2, 111, 70, 8]",1,0,4198088513,1541085232,38
"[112, 35, 14, 41, 32]","[12, 11, 37, 102, 19]",32,1,4198139526,1541087104,38
"[61, 95, 63, 22, 28]","[42, 55, 99, 121, 9]",28,1,4198440354,1541100437,38
"[77, 14, 82, 42, 103]","[71, 21, 32, 62, 120]",42,0,4199570959,1541165407,38
"[37, 28, 111, 12, 100]","[1, 49, 59, 101, 56]",100,0,4199704792,1541169573,38
"[4, 7, 42, 5, 83]","[6, 37, 57, 12, 19]",4,1,4200310515,1541195882,38
"[6, 43, 121, 94, 81]","[85, 89, 86, 1, 19]",6,0,4200381575,1541201309,38
"[18, 39, 27, 44, 96]","[19, 35, 32, 5, 66]",18,0,4200452016,1541207624,38
"[20, 2, 58, 6, 27]","[22, 94, 4, 44, 59]",20,1,4200465547,1541208789,38
"[49, 6, 48, 9, 47]","[21, 41, 42, 58, 51]",48,1,4200565690,1541215791,38
"[6, 71, 22, 70, 84]","[19, 109, 54, 74, 44]",22,1,4200634685,1541219849,38
"[54, 18, 36, 21, 88]","[2, 68, 44, 99, 6]",54,0,4202181122,1541279279,38
"[2, 37, 8, 22, 81]","[120, 20, 15, 62, 4]",8,0,4202465525,1541299498,38
"[73, 6, 91, 67, 120]","[108, 93, 23, 7, 14]",120,0,4203860334,1541354210,38
"[17, 27, 1, 33, 21]","[61, 49, 83, 84, 34]",27,1,4203916404,1541356783,38
"[70, 74, 114, 29, 110]","[32, 53, 14, 17, 44]",114,1,4203960035,1541358906,38
"[17, 74, 11, 104, 32]","[95, 14, 38, 114, 6]",32,1,4204009104,1541361388,38
"[99, 105, 114, 63, 44]","[56, 41, 17, 27, 12]",63,1,4204336610,1541385579,38
"[110, 4, 21, 36, 74]","[82, 44, 11, 34, 1]",4,0,4205111220,1541425090,38
"[4, 14, 34, 10, 9]","[35, 74, 6, 31, 41]",4,1,4206022656,1541478603,38
"[4, 50, 106, 73, 95]","[57, 44, 100, 48, 97]",4,1,4217038767,1542054519,38
"[36, 109, 22, 11, 14]","[114, 61, 84, 70, 101]",22,1,4220079682,1542235156,38
"[37, 9, 44, 103, 12]","[120, 82, 63, 3, 112]",9,1,4221364768,1542307125,38
"[40, 49, 48, 17, 3]","[97, 8, 25, 88, 73]",48,1,4221482436,1542314041,38
"[17, 48, 54, 25, 68]","[107, 42, 108, 40, 8]",48,0,4223067624,1542400611,38
"[113, 31, 76, 94, 98]","[23, 25, 62, 20, 61]",31,0,4232264059,1542840196,39
"[104, 43, 108, 42, 44]","[10, 19, 11, 32, 57]",42,1,4232285954,1542842067,39
"[13, 64, 102, 35, 22]","[6, 71, 108, 18, 47]",102,0,4233830839,1542916437,39
"[48, 84, 53, 2, 47]","[12, 58, 13, 60, 57]",47,1,4233891943,1542919850,39
"[106, 63, 8, 84, 54]","[48, 50, 52, 99, 44]",63,0,4234061694,1542933396,39
"[62, 99, 4, 44, 17]","[2, 71, 74, 10, 27]",4,0,4241543654,1543274869,39
"[35, 73, 93, 96, 4]","[99, 98, 62, 26, 54]",96,1,4241588182,1543279169,39
"[48, 46, 93, 16, 41]","[62, 73, 99, 32, 26]",41,1,4243065001,1543358222,39
"[7, 81, 63, 73, 8]","[45, 34, 20, 100, 49]",8,1,4244539215,1543439797,39
"[46, 14, 41, 96, 26]","[6, 11, 2, 84, 30]",96,1,4244565924,1543441889,39
"[96, 32, 84, 74, 44]","[14, 52, 35, 62, 71]",32,1,4244662159,1543451672,39
"[10, 11, 96, 41, 19]","[86, 70, 14, 49, 95]",96,1,4244694235,1543454974,39
"[2, 4, 33, 17, 36]","[70, 54, 74, 7, 26]",4,1,4245718635,1543508250,39
"[21, 76, 62, 84, 63]","[26, 33, 41, 102, 73]",76,0,4245812967,1543512235,39
"[98, 35, 44, 2, 22]","[51, 62, 54, 14, 36]",35,0,4245995830,1543521555,39
"[74, 99, 4, 55, 62]","[6, 21, 1, 26, 5]",4,0,4246042824,1543524419,39
"[73, 62, 63, 101, 35]","[82, 26, 44, 36, 59]",63,0,4246160125,1543533697,39
"[31, 41, 86, 2, 74]","[5, 67, 18, 22, 14]",41,1,4246202913,1543537529,39
"[63, 1, 104, 62, 22]","[114, 11, 14, 41, 2]",63,0,4246282472,1543545027,39
"[75, 23, 68, 11, 2]","[47, 35, 60, 33, 18]",75,0,4247529901,1543601702,39
"[101, 20, 16, 62, 44]","[26, 32, 113, 81, 45]",20,1,4247767835,1543613811,39
"[101, 96, 35, 33, 44]","[8, 84, 93, 86, 14]",96,0,4247807916,1543616524,39
"[70, 27, 48, 23, 95]","[101, 30, 10, 14, 74]",48,1,4247852784,1543620023,39
"[41, 101, 63, 5, 105]","[34, 44, 14, 71, 121]",41,1,4247892891,1543623581,39
"[36, 102, 21, 41, 26]","[121, 93, 11, 104, 4]",41,1,4247939574,1543627757,39
"[5, 14, 41, 21, 34]","[104, 30, 1, 9, 44]",41,1,4247960695,1543629375,39
"[41, 26, 48, 7, 84]","[70, 109, 44, 14, 82]",41,1,4247996987,1543631855,39
"[63, 84, 44, 34, 7]","[26, 18, 28, 81, 110]",63,1,4248027398,1543633767,39
"[30, 41, 9, 17, 10]","[21, 14, 36, 44, 7]",41,0,4248076765,1543637182,39
"[5, 14, 41, 42, 44]","[1, 50, 49, 74, 35]",42,1,4248138613,1543640761,39
"[93, 34, 42, 7, 4]","[48, 62, 82, 12, 81]",42,1,4249606085,1543692724,39
"[4, 106, 11, 36, 21]","[1, 10, 53, 74, 19]",4,1,4249717134,1543697982,39
"[4, 35, 1, 104, 34]","[83, 74, 44, 68, 6]",4,0,4249837073,1543705214,39
"[44, 63, 75, 26, 92]","[35, 36, 106, 105, 16]",63,1,4249876188,1543708141,39
"[26, 41, 104, 49, 23]","[70, 44, 21, 71, 83]",41,0,4249951762,1543714009,39
"[55, 9, 112, 35, 47]","[44, 26, 11, 54, 71]",35,0,4249997442,1543717114,39
"[53, 35, 104, 20, 44]","[8, 50, 26, 96, 59]",20,0,4250223867,1543729355,39
"[7, 42, 27, 93, 13]","[4, 36, 35, 26, 106]",42,0,4250283232,1543731858,39
"[35, 75, 120, 4, 36]","[30, 93, 23, 26, 84]",4,1,4251888951,1543798664,39
"[11, 4, 94, 41, 26]","[44, 13, 2, 68, 48]",41,0,4251922200,1543801682,39
"[48, 105, 4, 75, 14]","[19, 30, 44, 82, 10]",4,0,4253641913,1543900321,39
"[62, 75, 96, 88, 14]","[76, 26, 4, 5, 95]",96,1,4253678780,1543902849,39
"[28, 80, 4, 100, 21]","[27, 30, 2, 69, 63]",4,1,4255017956,1543971223,39
"[34, 96, 30, 75, 41]","[36, 20, 93, 27, 23]",41,1,4255052998,1543974456,39
"[96, 59, 35, 44, 74]","[34, 69, 23, 14, 16]",96,0,4256735899,1544068140,39
"[14, 59, 46, 53, 4]","[41, 16, 44, 6, 17]",4,1,4256767319,1544070514,39
"[63, 45, 85, 4, 47]","[23, 110, 109, 14, 46]",4,0,4258811230,1544182043,39
"[75, 114, 70, 4, 61]","[80, 44, 84, 14, 32]",4,0,4259417074,1544203687,39
"[17, 27, 53, 67, 36]","[81, 18, 71, 64, 44]",67,1,4260130787,1544251018,39
"[30, 19, 35, 31, 93]","[71, 72, 75, 3, 47]",31,0,4260342273,1544260460,39
"[12, 94, 95, 33, 52]","[67, 98, 75, 83, 6]",94,0,4260735350,1544274989,39
"[39, 14, 93, 42, 50]","[104, 35, 44, 68, 47]",42,1,4260803502,1544277042,39
"[86, 28, 95, 96, 18]","[67, 121, 103, 32, 41]",18,1,4261073373,1544285367,39
"[1, 26, 29, 25, 121]","[110, 68, 14, 12, 94]",1,1,4261231374,1544291018,39
"[81, 58, 62, 25, 21]","[94, 11, 39, 2, 45]",81,1,4261353313,1544296027,39
"[34, 21, 71, 99, 42]","[74, 66, 95, 78, 84]",42,0,4262465437,1544354369,39
"[14, 101, 1, 96, 32]","[110, 84, 23, 6, 59]",32,0,4262538221,1544356909,39
"[26, 42, 36, 1, 85]","[73, 37, 41, 31, 44]",26,0,4262674640,1544361241,39
"[48, 79, 29, 95, 72]","[71, 35, 42, 21, 5]",95,0,4263229643,1544383081,39
"[32, 36, 99, 6, 46]","[8, 101, 20, 106, 18]",32,1,4264422910,1544455500,39
"[105, 74, 8, 14, 35]","[70, 61, 5, 44, 4]",35,1,4264775626,1544472768,39
"[55, 85, 15, 48, 30]","[26, 56, 4, 110, 7]",48,0,4266180211,1544554774,39
"[74, 51, 35, 44, 42]","[60, 68, 14, 11, 41]",42,0,4266852539,1544605006,39
"[26, 17, 41, 36, 14]","[74, 104, 1, 101, 50]",41,0,4266867915,1544605897,39
"[50, 14, 21, 93, 40]","[27, 7, 42, 41, 43]",93,0,4266935640,1544609713,39
"[50, 21, 85, 95, 59]","[37, 2, 121, 18, 74]",59,1,4267859026,1544654734,39
"[5, 108, 71, 48, 47]","[20, 102, 50, 6, 72]",48,1,4268316133,1544690375,39
"[8, 38, 90, 42, 59]","[67, 47, 104, 21, 44]",42,0,4268352515,1544692504,39
"[10, 21, 44, 23, 53]","[70, 25, 26, 45, 71]",44,0,4268486941,1544699739,39
"[2, 42, 93, 9, 21]","[69, 14, 23, 6, 104]",21,0,4270037574,1544786649,39
"[56, 28, 26, 82, 74]","[5, 93, 41, 14, 86]",26,0,4271054136,1544831332,39
"[14, 104, 40, 4, 6]","[32, 93, 68, 9, 41]",4,0,4271069729,1544832720,39
"[93, 62, 22, 46, 51]","[77, 70, 56, 69, 66]",93,1,4272157329,1544882214,39
"[39, 11, 109, 78, 114]","[17, 89, 51, 1, 103]",109,1,4272221631,1544884096,39
"[101, 86, 41, 17, 2]","[61, 64, 1, 44, 46]",101,1,4272428526,1544890405,39
"[114, 11, 14, 93, 35]","[36, 34, 20, 41, 96]",35,1,4272491925,1544892559,39
"[48, 102, 110, 65, 54]","[59, 93, 44, 32, 33]",48,0,4272548621,1544894587,39
"[90, 89, 47, 26, 120]","[94, 22, 21, 45, 41]",89,0,4272602059,1544896642,39
"[22, 47, 109, 6, 21]","[104, 36, 14, 4, 25]",22,0,4272693650,1544900390,39
"[19, 50, 6, 71, 106]","[72, 20, 8, 4, 121]",6,1,4272749959,1544902955,39
"[8, 60, 102, 26, 71]","[98, 120, 32, 97, 59]",26,1,4272787618,1544904791,39
"[70, 120, 1, 89, 25]","[106, 26, 83, 19, 14]",1,1,4276003686,1545064730,39
"[42, 19, 30, 41, 100]","[86, 11, 40, 99, 4]",41,1,4276436570,1545092006,39
"[104, 59, 8, 54, 26]","[44, 86, 9, 2, 93]",8,0,4277945085,1545172064,39
"[14, 13, 100, 1, 6]","[30, 42, 44, 10, 3]",1,1,4278036717,1545180796,39
"[104, 108, 17, 100, 41]","[6, 35, 14, 93, 80]",41,1,4278065975,1545183374,39
"[27, 71, 62, 74, 48]","[26, 29, 30, 93, 76]",48,0,4278113514,1545187121,39
"[93, 19, 4, 95, 29]","[35, 84, 14, 21, 44]",4,1,4278679287,1545219998,39
"[74, 27, 93, 14, 94]","[1, 96, 110, 7, 36]",93,0,4279002640,1545231552,39
"[70, 109, 67, 45, 47]","[62, 25, 61, 4, 91]",67,1,4279247921,1545241430,39
"[6, 102, 35, 1, 27]","[74, 10, 54, 62, 45]",35,1,4279634478,1545264499,39
"[14, 50, 44, 71, 6]","[26, 23, 101, 99, 88]",6,0,4279727017,1545269717,39
"[26, 14, 41, 74, 21]","[84, 28, 8, 100, 86]",41,1,4287094158,1545526277,39
"[11, 93, 104, 16, 59]","[35, 22, 10, 44, 95]",59,1,4287205596,1545532323,39
"[26, 49, 41, 35, 84]","[8, 59, 50, 45, 99]",41,0,4289282111,1545595795,39
"[26, 2, 45, 8, 47]","[50, 99, 70, 121, 14]",45,1,4289353295,1545598908,39
"[21, 100, 4, 1, 101]","[96, 26, 35, 68, 93]",1,0,4289430273,1545602733,39
"[35, 29, 41, 32, 26]","[63, 9, 8, 27, 14]",35,1,4290988118,1545666218,39
"[27, 104, 101, 3, 99]","[7, 26, 121, 42, 73]",101,0,4291089536,1545669229,39
"[93, 6, 84, 14, 63]","[71, 1, 57, 22, 41]",93,1,4291218354,1545673091,39
"[59, 21, 44, 53, 75]","[114, 82, 1, 99, 14]",59,0,4291361501,1545677806,39
"[5, 47, 62, 41, 48]","[83, 42, 63, 6, 86]",48,1,4291413826,1545679733,39
"[39, 78, 35, 42, 2]","[101, 104, 44, 36, 95]",42,0,4291558323,1545685939,39
"[101, 42, 87, 62, 48]","[14, 2, 75, 37, 11]",48,0,4291602881,1545688233,39
"[17, 85, 15, 94, 48]","[33, 78, 99, 42, 73]",48,1,4291825944,1545703872,39
"[101, 2, 25, 70, 93]","[63, 94, 7, 1, 80]",25,1,4291853629,1545705699,39
"[95, 9, 14, 60, 72]","[4, 92, 26, 61, 107]",60,1,4293672710,1545773983,39
"[74, 96, 21, 11, 104]","[100, 18, 29, 44, 23]",74,0,4295538385,1545850648,39
"[8, 86, 50, 11, 120]","[19, 102, 77, 101, 58]",8,1,4295592169,1545852819,39
"[94, 26, 114, 3, 6]","[42, 45, 75, 30, 47]",6,0,4295666526,1545856064,39
"[94, 2, 98, 4, 28]","[78, 86, 35, 29, 58]",4,1,4295756439,1545860538,39
"[47, 55, 41, 71, 35]","[14, 21, 5, 50, 121]",41,0,4295851709,1545866473,39
"[95, 7, 68, 1, 9]","[35, 86, 23, 14, 8]",1,1,4297961464,1545959507,39
"[66, 97, 10, 101, 67]","[2, 5, 26, 80, 74]",67,1,4298033826,1545964193,39
"[13, 49, 108, 58, 12]","[74, 25, 45, 48, 53]",49,1,4299125827,1546008076,39
"[8, 112, 85, 47, 68]","[121, 2, 110, 73, 35]",8,1,4299223255,1546010950,39
"[26, 71, 48, 59, 21]","[41, 86, 49, 74, 14]",59,0,4299863915,1546036377,39
"[6, 5, 71, 21, 17]","[19, 50, 100, 14, 35]",71,1,4299938324,1546041360,39
"[14, 93, 81, 100, 10]","[40, 73, 55, 26, 41]",81,1,4299975035,1546044010,39
"[97, 81, 39, 20, 26]","[93, 84, 72, 21, 30]",81,0,4300017950,1546046966,39
"[14, 32, 63, 35, 42]","[82, 73, 71, 95, 104]",63,0,4302079321,1546128449,39
"[80, 81, 36, 106, 50]","[35, 105, 104, 101, 44]",81,1,4302155911,1546133701,39
"[14, 48, 21, 17, 30]","[5, 114, 104, 1, 71]",48,1,4302231025,1546138147,39
"[42, 30, 59, 62, 14]","[64, 102, 69, 94, 74]",59,1,4304230466,1546210064,39
"[100, 26, 42, 94, 48]","[11, 8, 104, 86, 81]",48,0,4304337657,1546217095,39
"[37, 59, 17, 48, 10]","[26, 14, 93, 101, 6]",48,0,4304458986,1546224592,39
"[14, 104, 48, 59, 44]","[9, 25, 74, 41, 95]",48,0,4304511714,1546227432,39
"[61, 41, 59, 66, 21]","[88, 40, 7, 114, 39]",41,0,4308108762,1546379143,39
"[41, 71, 98, 26, 39]","[101, 12, 14, 99, 59]",41,0,4311318036,1546525889,39
"[22, 53, 85, 36, 41]","[31, 107, 8, 47, 99]",41,0,4312030530,1546555025,39
"[66, 63, 57, 41, 9]","[61, 79, 113, 12, 10]",66,1,4316542518,1546744408,39
"[1, 119, 107, 47, 51]","[81, 42, 50, 36, 13]",1,0,4316605841,1546747749,39
"[9, 5, 74, 32, 14]","[56, 18, 11, 28, 21]",32,0,4316655729,1546750138,39
"[120, 36, 95, 39, 62]","[13, 88, 112, 42, 72]",120,0,4317943280,1546789702,39
"[15, 56, 32, 46, 94]","[39, 88, 35, 19, 26]",94,1,4318005322,1546791736,39
"[101, 58, 4, 85, 52]","[28, 56, 55, 25, 99]",58,1,4319288695,1546855222,39
"[70, 5, 15, 17, 12]","[106, 33, 9, 19, 1]",70,1,4319464817,1546861098,39
"[121, 1, 72, 12, 5]","[99, 87, 119, 78, 49]",12,1,4319511085,1546862455,39
"[5, 22, 28, 1, 26]","[32, 74, 100, 23, 86]",22,1,4319613685,1546865283,39
"[57, 82, 87, 4, 95]","[109, 75, 73, 70, 45]",95,1,4322338952,1546979702,39
"[71, 100, 35, 4, 17]","[7, 63, 43, 49, 53]",35,1,4322452364,1546987720,39
"[29, 119, 47, 86, 41]","[23, 5, 97, 19, 38]",41,0,4322473108,1546989749,39
"[65, 6, 71, 104, 18]","[70, 26, 40, 63, 68]",18,0,4322506188,1546992806,39
"[7, 119, 44, 46, 85]","[39, 45, 121, 94, 25]",46,1,4322522393,1546994058,39
"[104, 2, 56, 63, 32]","[26, 41, 4, 95, 12]",63,1,4323113452,1547028606,39
"[14, 30, 10, 28, 6]","[100, 93, 2, 87, 89]",6,0,4324229231,1547071351,39
"[109, 100, 76, 62, 6]","[1, 23, 69, 32, 30]",109,1,4327150749,1547212320,39
"[20, 35, 26, 42, 114]","[5, 69, 44, 14, 75]",42,1,4327533097,1547222596,39
"[14, 81, 104, 75, 105]","[44, 59, 36, 7, 33]",81,0,4327647547,1547226201,39
"[37, 99, 35, 32, 67]","[5, 2, 36, 58, 4]",99,0,4327862147,1547234232,39
"[50, 59, 5, 101, 48]","[37, 16, 70, 6, 41]",48,1,4327928613,1547237181,39
"[104, 93, 34, 53, 101]","[50, 42, 114, 18, 9]",53,0,4327976011,1547239531,39
"[1, 50, 93, 54, 35]","[17, 44, 2, 98, 14]",35,1,4328923365,1547285404,39
"[19, 67, 2, 58, 103]","[78, 106, 119, 8, 26]",103,1,4330338473,1547327524,39
"[5, 23, 49, 59, 121]","[26, 22, 29, 32, 41]",59,1,4331737226,1547382759,39
"[102, 1, 119, 92, 38]","[53, 18, 5, 25, 71]",1,0,4332715687,1547415496,39
"[109, 44, 110, 14, 100]","[98, 6, 82, 95, 62]",109,0,4332750068,1547417677,39
"[55, 94, 22, 27, 32]","[47, 43, 58, 35, 2]",22,1,4333429629,1547457140,39
"[18, 121, 14, 30, 44]","[62, 86, 93, 15, 5]",44,1,4341362486,1547765990,39
"[11, 6, 81, 14, 114]","[94, 30, 70, 36, 32]",81,0,4344882644,1547896581,39
"[29, 67, 71, 17, 84]","[2, 6, 48, 114, 16]",84,0,4988974986,1566831044,41
"[40, 75, 129, 53, 113]","[32, 86, 107, 89, 35]",75,0,4989076389,1566833832,41
"[2, 7, 112, 59, 12]","[67, 72, 106, 88, 53]",59,1,4989266250,1566840257,41
"[81, 36, 7, 89, 50]","[12, 75, 94, 37, 74]",81,1,5065693584,1570875148,41
"[35, 8, 22, 49, 81]","[14, 86, 26, 120, 9]",81,1,5066054926,1570888773,41
"[73, 28, 104, 99, 71]","[106, 81, 63, 74, 105]",73,0,5066592780,1570909861,41
"[27, 42, 11, 5, 114]","[105, 28, 44, 26, 74]",42,1,5173761533,1577567865,42
"[47, 121, 126, 50, 35]","[93, 128, 22, 5, 96]",35,0,5173794021,1577570215,42
"[39, 29, 84, 42, 14]","[82, 26, 12, 86, 81]",42,1,5173822823,1577572442,42
"[26, 81, 42, 71, 11]","[101, 64, 44, 7, 14]",42,1,5174761315,1577626881,42
"[41, 31, 13, 84, 21]","[114, 47, 6, 25, 9]",41,0,5179328215,1577904835,42
"[36, 1, 22, 14, 84]","[40, 119, 23, 32, 42]",22,1,5179490382,1577916031,42
